Device ID,System Type,Timestamp,Temperature (°C),Current (A),Pressure (hPa),Alert,Power (W),Temp_Rate,Timestamp_IST,Status
device_9,pipe,2025-09-27 06:26:10.078000+00:00,29.48,4.14,2.12,True,910.8,-0.18617021276595822,2025-09-27 11:56:10.078000+05:30,On
device_9,pipe,2025-09-27 06:26:11.633000+00:00,29.28,5.29,1.8,True,1163.8,-0.128617363344051,2025-09-27 11:56:11.633000+05:30,On
device_9,pipe,2025-09-27 06:26:12.649000+00:00,31.56,5.8,2.19,True,1276.0,2.244094488188974,2025-09-27 11:56:12.649000+05:30,On
device_1,pipe,2025-09-27 06:26:13.747000+00:00,31.42,5.03,2.0,True,1106.6000000000001,0.0,2025-09-27 11:56:13.747000+05:30,On
device_1,pipe,2025-09-27 06:26:14.659000+00:00,28.6,4.4,1.91,True,968.0000000000001,-3.092105263157895,2025-09-27 11:56:14.659000+05:30,On
device_1,pipe,2025-09-27 06:26:15.588000+00:00,31.19,4.48,1.88,True,985.6000000000001,2.78794402583423,2025-09-27 11:56:15.588000+05:30,On
device_1,pipe,2025-09-27 06:26:16.682000+00:00,29.58,5.51,1.99,True,1212.2,-1.4716636197440611,2025-09-27 11:56:16.682000+05:30,On
device_1,pipe,2025-09-27 06:26:17.517000+00:00,31.33,5.21,2.13,True,1146.2,2.0958083832335332,2025-09-27 11:56:17.517000+05:30,On
device_10,pipe,2025-09-27 06:26:13.034000+00:00,29.98,4.82,2.04,True,1060.4,0.0,2025-09-27 11:56:13.034000+05:30,On
device_10,pipe,2025-09-27 06:26:15.033000+00:00,28.39,4.69,2.17,True,1031.8000000000002,-0.7953976988494246,2025-09-27 11:56:15.033000+05:30,On
device_10,pipe,2025-09-27 06:26:16.436000+00:00,29.04,5.74,2.02,True,1262.8,0.46329294369208734,2025-09-27 11:56:16.436000+05:30,On
device_10,pipe,2025-09-27 06:26:17.278000+00:00,28.65,4.4,1.85,True,968.0000000000001,-0.4631828978622335,2025-09-27 11:56:17.278000+05:30,On
device_11,container,2025-09-27 06:26:13.254000+00:00,28.33,4.58,2.17,False,1007.6,0.0,2025-09-27 11:56:13.254000+05:30,On
device_11,container,2025-09-27 06:26:14.798000+00:00,29.54,4.37,1.93,False,961.4,0.7836787564766845,2025-09-27 11:56:14.798000+05:30,On
device_11,container,2025-09-27 06:26:16.316000+00:00,29.4,4.51,2.14,False,992.1999999999999,-0.09222661396574477,2025-09-27 11:56:16.316000+05:30,On
device_11,container,2025-09-27 06:26:17.271000+00:00,30.87,5.15,1.89,False,1133.0,1.539267015706809,2025-09-27 11:56:17.271000+05:30,On
device_12,container,2025-09-27 06:26:14.241000+00:00,31.06,5.92,1.81,False,1302.4,0.0,2025-09-27 11:56:14.241000+05:30,On
device_12,container,2025-09-27 06:26:15.802000+00:00,31.96,5.96,1.83,False,1311.2,0.576553491351699,2025-09-27 11:56:15.802000+05:30,On
device_12,container,2025-09-27 06:26:16.636000+00:00,31.23,5.52,2.12,False,1214.3999999999999,-0.8752997601918471,2025-09-27 11:56:16.636000+05:30,On
device_13,container,2025-09-27 06:26:13.016000+00:00,30.93,5.9,1.81,False,1298.0,0.0,2025-09-27 11:56:13.016000+05:30,On
device_13,container,2025-09-27 06:26:14.686000+00:00,31.58,5.16,1.91,False,1135.2,0.3892215568862267,2025-09-27 11:56:14.686000+05:30,On
device_13,container,2025-09-27 06:26:16.389000+00:00,29.04,4.66,1.93,False,1025.2,-1.4914856136230177,2025-09-27 11:56:16.389000+05:30,On
device_13,container,2025-09-27 06:26:16.931000+00:00,30.02,5.74,2.05,False,1262.8,1.8081180811808124,2025-09-27 11:56:16.931000+05:30,On
device_13,container,2025-09-27 06:26:17.657000+00:00,30.49,5.64,1.97,False,1240.8,0.6473829201101913,2025-09-27 11:56:17.657000+05:30,On
device_14,container,2025-09-27 06:26:14.134000+00:00,31.21,4.02,1.87,False,884.3999999999999,0.0,2025-09-27 11:56:14.134000+05:30,On
device_14,container,2025-09-27 06:26:15.369000+00:00,28.4,4.35,2.14,False,956.9999999999999,-2.275303643724698,2025-09-27 11:56:15.369000+05:30,On
device_14,container,2025-09-27 06:26:15.941000+00:00,31.84,4.27,1.97,False,939.3999999999999,6.013986013986017,2025-09-27 11:56:15.941000+05:30,On
device_14,container,2025-09-27 06:26:17.072000+00:00,28.47,5.87,1.86,False,1291.4,-2.9796640141467736,2025-09-27 11:56:17.072000+05:30,On
device_14,container,2025-09-27 06:26:17.665000+00:00,29.45,5.09,2.02,False,1119.8,1.6526138279932554,2025-09-27 11:56:17.665000+05:30,On
device_15,container,2025-09-27 06:26:12.863000+00:00,31.85,5.01,2.04,False,1102.2,0.0,2025-09-27 11:56:12.863000+05:30,On
device_15,container,2025-09-27 06:26:13.800000+00:00,30.4,4.22,1.92,False,928.4,-1.5474919957310596,2025-09-27 11:56:13.800000+05:30,On
device_15,container,2025-09-27 06:26:15.090000+00:00,30.95,5.83,2.09,False,1282.6,0.42635658914728736,2025-09-27 11:56:15.090000+05:30,On
device_15,container,2025-09-27 06:26:16.417000+00:00,30.09,5.8,1.97,False,1276.0,-0.6480783722682739,2025-09-27 11:56:16.417000+05:30,On
device_15,container,2025-09-27 06:26:17.437000+00:00,30.58,5.88,1.83,False,1293.6,0.48039215686274356,2025-09-27 11:56:17.437000+05:30,On
device_16,container,2025-09-27 06:26:13.252000+00:00,30.62,5.17,1.91,False,1137.4,0.0,2025-09-27 11:56:13.252000+05:30,On
device_16,container,2025-09-27 06:26:14.071000+00:00,28.19,4.14,1.97,False,910.8,-2.9670329670329667,2025-09-27 11:56:14.071000+05:30,On
device_16,container,2025-09-27 06:26:15.116000+00:00,31.66,5.56,2.06,False,1223.1999999999998,3.320574162679425,2025-09-27 11:56:15.116000+05:30,On
device_16,container,2025-09-27 06:26:15.911000+00:00,28.45,5.23,1.89,False,1150.6000000000001,-4.037735849056604,2025-09-27 11:56:15.911000+05:30,On
device_16,container,2025-09-27 06:26:16.559000+00:00,30.46,5.2,2.06,False,1144.0,3.1018518518518543,2025-09-27 11:56:16.559000+05:30,On
device_16,container,2025-09-27 06:26:17.975000+00:00,29.71,5.87,2.06,False,1291.4,-0.5296610169491526,2025-09-27 11:56:17.975000+05:30,On
device_17,container,2025-09-27 06:26:13.670000+00:00,31.75,4.22,1.87,False,928.4,0.0,2025-09-27 11:56:13.670000+05:30,On
device_17,container,2025-09-27 06:26:15.586000+00:00,28.88,4.49,2.16,False,987.8000000000001,-1.4979123173277669,2025-09-27 11:56:15.586000+05:30,On
device_17,container,2025-09-27 06:26:17.268000+00:00,28.27,4.4,2.0,False,968.0000000000001,-0.36266349583828744,2025-09-27 11:56:17.268000+05:30,On
device_18,container,2025-09-27 06:26:13.330000+00:00,28.66,5.32,2.1,False,1170.4,0.0,2025-09-27 11:56:13.330000+05:30,On
device_18,container,2025-09-27 06:26:14.153000+00:00,29.43,5.76,1.95,False,1267.2,0.9356014580801939,2025-09-27 11:56:14.153000+05:30,On
device_18,container,2025-09-27 06:26:15.652000+00:00,28.02,4.22,2.07,False,928.4,-0.9406270847231488,2025-09-27 11:56:15.652000+05:30,On
device_18,container,2025-09-27 06:26:16.806000+00:00,30.99,4.13,1.92,False,908.6,2.5736568457538986,2025-09-27 11:56:16.806000+05:30,On
device_19,container,2025-09-27 06:26:13.485000+00:00,28.3,4.62,2.03,False,1016.4,0.0,2025-09-27 11:56:13.485000+05:30,On
device_19,container,2025-09-27 06:26:14.662000+00:00,30.35,5.5,2.19,False,1210.0,1.7417162276975366,2025-09-27 11:56:14.662000+05:30,On
device_19,container,2025-09-27 06:26:16.393000+00:00,28.54,5.64,1.84,False,1240.8,-1.0456383593298684,2025-09-27 11:56:16.393000+05:30,On
device_19,container,2025-09-27 06:26:17.274000+00:00,31.64,5.56,2.16,False,1223.1999999999998,3.5187287173666304,2025-09-27 11:56:17.274000+05:30,On
device_2,pipe,2025-09-27 06:26:12.926000+00:00,31.59,5.29,2.17,True,1163.8,0.0,2025-09-27 11:56:12.926000+05:30,On
device_2,pipe,2025-09-27 06:26:14.146000+00:00,29.42,5.02,1.93,True,1104.3999999999999,-1.7786885245901625,2025-09-27 11:56:14.146000+05:30,On
device_2,pipe,2025-09-27 06:26:16.125000+00:00,30.99,5.46,2.04,True,1201.2,0.7933299646285986,2025-09-27 11:56:16.125000+05:30,On
device_2,pipe,2025-09-27 06:26:16.762000+00:00,28.88,4.3,1.93,True,946.0,-3.3124018838304545,2025-09-27 11:56:16.762000+05:30,On
device_20,container,2025-09-27 06:26:12.832000+00:00,29.89,4.85,1.94,False,1067.0,0.0,2025-09-27 11:56:12.832000+05:30,On
device_20,container,2025-09-27 06:26:14.010000+00:00,31.43,5.99,2.11,False,1317.8,1.30730050933786,2025-09-27 11:56:14.010000+05:30,On
device_20,container,2025-09-27 06:26:15.134000+00:00,31.08,4.26,2.11,False,937.1999999999999,-0.3113879003558731,2025-09-27 11:56:15.134000+05:30,On
device_20,container,2025-09-27 06:26:16.193000+00:00,28.38,5.3,1.81,False,1166.0,-2.549575070821529,2025-09-27 11:56:16.193000+05:30,On
device_20,container,2025-09-27 06:26:16.769000+00:00,30.29,5.84,1.96,False,1284.8,3.3159722222222228,2025-09-27 11:56:16.769000+05:30,On
device_20,container,2025-09-27 06:26:17.514000+00:00,30.44,4.26,2.02,False,937.1999999999999,0.2013422818791975,2025-09-27 11:56:17.514000+05:30,On
device_21,container,2025-09-27 06:26:14.306000+00:00,30.74,5.35,1.95,False,1177.0,0.0,2025-09-27 11:56:14.306000+05:30,On
device_21,container,2025-09-27 06:26:15.595000+00:00,31.11,5.1,2.14,False,1122.0,0.28704422032583476,2025-09-27 11:56:15.595000+05:30,On
device_21,container,2025-09-27 06:26:16.187000+00:00,31.29,5.23,1.87,False,1150.6000000000001,0.3040540540540536,2025-09-27 11:56:16.187000+05:30,On
device_21,container,2025-09-27 06:26:17.007000+00:00,31.88,4.35,2.03,False,956.9999999999999,0.7195121951219511,2025-09-27 11:56:17.007000+05:30,On
device_21,container,2025-09-27 06:26:17.820000+00:00,31.26,5.8,2.02,False,1276.0,-0.7626076260762576,2025-09-27 11:56:17.820000+05:30,On
device_22,container,2025-09-27 06:26:13.546000+00:00,28.57,5.82,1.87,False,1280.4,0.0,2025-09-27 11:56:13.546000+05:30,On
device_22,container,2025-09-27 06:26:14.998000+00:00,30.39,4.35,1.94,False,956.9999999999999,1.2534435261707992,2025-09-27 11:56:14.998000+05:30,On
device_22,container,2025-09-27 06:26:16.759000+00:00,31.38,5.93,2.06,False,1304.6,0.5621805792163534,2025-09-27 11:56:16.759000+05:30,On
device_23,container,2025-09-27 06:26:13.007000+00:00,29.4,4.95,1.83,False,1089.0,0.0,2025-09-27 11:56:13.007000+05:30,On
device_23,container,2025-09-27 06:26:14.315000+00:00,29.73,5.85,2.02,False,1287.0,0.2522935779816528,2025-09-27 11:56:14.315000+05:30,On
device_23,container,2025-09-27 06:26:15.449000+00:00,28.04,4.44,1.88,False,976.8000000000001,-1.4902998236331582,2025-09-27 11:56:15.449000+05:30,On
device_23,container,2025-09-27 06:26:16.057000+00:00,29.28,4.68,1.97,False,1029.6,2.0394736842105297,2025-09-27 11:56:16.057000+05:30,On
device_23,container,2025-09-27 06:26:17.636000+00:00,30.09,5.48,2.01,False,1205.6000000000001,0.5129829005699802,2025-09-27 11:56:17.636000+05:30,On
device_24,container,2025-09-27 06:26:13.266000+00:00,29.46,4.77,2.07,False,1049.3999999999999,0.0,2025-09-27 11:56:13.266000+05:30,On
device_24,container,2025-09-27 06:26:13.936000+00:00,31.89,4.72,1.82,False,1038.3999999999999,3.62686567164179,2025-09-27 11:56:13.936000+05:30,On
device_24,container,2025-09-27 06:26:14.884000+00:00,29.25,5.07,2.19,False,1115.4,-2.784810126582279,2025-09-27 11:56:14.884000+05:30,On
device_24,container,2025-09-27 06:26:16.461000+00:00,28.6,5.54,2.1,False,1218.8,-0.41217501585288435,2025-09-27 11:56:16.461000+05:30,On
device_24,container,2025-09-27 06:26:17.639000+00:00,28.01,4.14,1.91,False,910.8,-0.5008488964346349,2025-09-27 11:56:17.639000+05:30,On
device_25,container,2025-09-27 06:26:13.129000+00:00,28.82,4.97,1.82,False,1093.3999999999999,0.0,2025-09-27 11:56:13.129000+05:30,On
device_25,container,2025-09-27 06:26:13.870000+00:00,31.17,4.92,1.93,False,1082.4,3.171390013495279,2025-09-27 11:56:13.870000+05:30,On
device_25,container,2025-09-27 06:26:15.742000+00:00,30.55,5.67,1.96,False,1247.4,-0.3311965811965817,2025-09-27 11:56:15.742000+05:30,On
device_25,container,2025-09-27 06:26:16.917000+00:00,29.79,4.32,1.81,False,950.4000000000001,-0.6468085106382991,2025-09-27 11:56:16.917000+05:30,On
device_25,container,2025-09-27 06:26:17.527000+00:00,31.11,4.81,2.1,False,1058.1999999999998,2.163934426229509,2025-09-27 11:56:17.527000+05:30,On
device_26,container,2025-09-27 06:26:13.717000+00:00,29.31,4.66,2.16,False,1025.2,0.0,2025-09-27 11:56:13.717000+05:30,On
device_26,container,2025-09-27 06:26:15.423000+00:00,28.12,5.7,2.04,False,1254.0,-0.6975381008206317,2025-09-27 11:56:15.423000+05:30,On
device_26,container,2025-09-27 06:26:17.345000+00:00,29.36,4.82,1.94,False,1060.4,0.6451612903225799,2025-09-27 11:56:17.345000+05:30,On
device_27,container,2025-09-27 06:26:13.004000+00:00,30.95,4.65,1.97,False,1023.0000000000001,0.0,2025-09-27 11:56:13.004000+05:30,On
device_27,container,2025-09-27 06:26:13.716000+00:00,28.18,5.84,2.09,False,1284.8,-3.8904494382022468,2025-09-27 11:56:13.716000+05:30,On
device_27,container,2025-09-27 06:26:14.705000+00:00,29.88,5.42,2.09,False,1192.4,1.7189079878665312,2025-09-27 11:56:14.705000+05:30,On
device_27,container,2025-09-27 06:26:15.420000+00:00,29.43,4.5,1.99,False,990.0,-0.6293706293706284,2025-09-27 11:56:15.420000+05:30,On
device_27,container,2025-09-27 06:26:16.226000+00:00,29.94,5.33,2.08,False,1172.6,0.6327543424317637,2025-09-27 11:56:16.226000+05:30,On
device_28,container,2025-09-27 06:26:13.613000+00:00,29.08,4.47,1.86,False,983.4,0.0,2025-09-27 11:56:13.613000+05:30,On
device_28,container,2025-09-27 06:26:14.137000+00:00,30.55,4.59,2.06,False,1009.8,2.805343511450386,2025-09-27 11:56:14.137000+05:30,On
device_28,container,2025-09-27 06:26:15.739000+00:00,28.1,4.85,2.09,False,1067.0,-1.5293383270911356,2025-09-27 11:56:15.739000+05:30,On
device_28,container,2025-09-27 06:26:16.528000+00:00,30.39,5.38,2.03,False,1183.6,2.902408111533586,2025-09-27 11:56:16.528000+05:30,On
device_29,container,2025-09-27 06:26:13.487000+00:00,28.49,4.01,1.88,False,882.1999999999999,0.0,2025-09-27 11:56:13.487000+05:30,On
device_29,container,2025-09-27 06:26:15.098000+00:00,29.2,4.78,1.92,False,1051.6000000000001,0.4407200496585977,2025-09-27 11:56:15.098000+05:30,On
device_29,container,2025-09-27 06:26:16.953000+00:00,30.05,4.86,2.18,False,1069.2,0.4582210242587609,2025-09-27 11:56:16.953000+05:30,On
device_3,pipe,2025-09-27 06:26:13.901000+00:00,29.22,4.51,1.91,True,992.1999999999999,0.0,2025-09-27 11:56:13.901000+05:30,On
device_3,pipe,2025-09-27 06:26:15.539000+00:00,31.89,5.25,1.97,True,1155.0,1.6300366300366311,2025-09-27 11:56:15.539000+05:30,On
device_3,pipe,2025-09-27 06:26:16.050000+00:00,28.8,4.51,2.16,True,992.1999999999999,-6.046966731898238,2025-09-27 11:56:16.050000+05:30,On
device_3,pipe,2025-09-27 06:26:17.746000+00:00,28.05,4.45,2.01,True,979.0,-0.44221698113207547,2025-09-27 11:56:17.746000+05:30,On
device_30,container,2025-09-27 06:26:13.299000+00:00,31.45,4.26,2.02,False,937.1999999999999,0.0,2025-09-27 11:56:13.299000+05:30,On
device_30,container,2025-09-27 06:26:15.035000+00:00,29.19,5.41,1.99,False,1190.2,-1.3018433179723492,2025-09-27 11:56:15.035000+05:30,On
device_30,container,2025-09-27 06:26:16.265000+00:00,30.5,5.08,2.19,False,1117.6,1.065040650406503,2025-09-27 11:56:16.265000+05:30,On
device_31,battery_bank,2025-09-27 06:26:13.302000+00:00,31.12,4.83,2.0,False,1062.6,0.0,2025-09-27 11:56:13.302000+05:30,On
device_31,battery_bank,2025-09-27 06:26:14.350000+00:00,31.87,4.34,2.01,False,954.8,0.7156488549618321,2025-09-27 11:56:14.350000+05:30,On
device_31,battery_bank,2025-09-27 06:26:15.015000+00:00,31.82,4.49,2.04,False,987.8000000000001,-0.0751879699248131,2025-09-27 11:56:15.015000+05:30,On
device_31,battery_bank,2025-09-27 06:26:16.358000+00:00,31.46,5.63,1.99,False,1238.6,-0.268056589724497,2025-09-27 11:56:16.358000+05:30,On
device_31,battery_bank,2025-09-27 06:26:17.590000+00:00,31.88,4.43,1.8,False,974.5999999999999,0.34090909090908944,2025-09-27 11:56:17.590000+05:30,On
device_32,battery_bank,2025-09-27 06:26:13.203000+00:00,29.76,5.93,2.06,False,1304.6,0.0,2025-09-27 11:56:13.203000+05:30,On
device_32,battery_bank,2025-09-27 06:26:14.013000+00:00,29.73,4.21,2.0,False,926.2,-0.03703703703703844,2025-09-27 11:56:14.013000+05:30,On
device_32,battery_bank,2025-09-27 06:26:15.001000+00:00,29.62,4.21,2.14,False,926.2,-0.1113360323886634,2025-09-27 11:56:15.001000+05:30,On
device_32,battery_bank,2025-09-27 06:26:15.832000+00:00,30.7,5.3,2.17,False,1166.0,1.2996389891696731,2025-09-27 11:56:15.832000+05:30,On
device_32,battery_bank,2025-09-27 06:26:17.130000+00:00,29.13,5.74,2.02,False,1262.8,-1.2095531587057013,2025-09-27 11:56:17.130000+05:30,On
device_33,battery_bank,2025-09-27 06:26:13.348000+00:00,31.45,5.22,2.03,False,1148.3999999999999,0.0,2025-09-27 11:56:13.348000+05:30,On
device_33,battery_bank,2025-09-27 06:26:14.171000+00:00,30.18,5.04,2.15,False,1108.8,-1.5431348724179825,2025-09-27 11:56:14.171000+05:30,On
device_33,battery_bank,2025-09-27 06:26:15.350000+00:00,30.8,4.09,1.87,False,899.8,0.5258693808312137,2025-09-27 11:56:15.350000+05:30,On
device_33,battery_bank,2025-09-27 06:26:17.182000+00:00,29.11,4.56,1.82,False,1003.1999999999999,-0.922489082969433,2025-09-27 11:56:17.182000+05:30,On
device_33,battery_bank,2025-09-27 06:26:17.713000+00:00,30.33,4.6,2.06,False,1011.9999999999999,2.2975517890772106,2025-09-27 11:56:17.713000+05:30,On
device_34,battery_bank,2025-09-27 06:26:13.096000+00:00,28.95,5.57,1.81,False,1225.4,0.0,2025-09-27 11:56:13.096000+05:30,On
device_34,battery_bank,2025-09-27 06:26:13.748000+00:00,28.58,4.4,1.86,False,968.0000000000001,-0.5674846625766886,2025-09-27 11:56:13.748000+05:30,On
device_34,battery_bank,2025-09-27 06:26:14.721000+00:00,28.26,4.73,1.81,False,1040.6000000000001,-0.32887975334018166,2025-09-27 11:56:14.721000+05:30,On
device_34,battery_bank,2025-09-27 06:26:15.451000+00:00,30.46,5.75,1.85,False,1265.0,3.0136986301369855,2025-09-27 11:56:15.451000+05:30,On
device_34,battery_bank,2025-09-27 06:26:16.915000+00:00,30.77,4.78,2.17,False,1051.6000000000001,0.21174863387978055,2025-09-27 11:56:16.915000+05:30,On
device_34,battery_bank,2025-09-27 06:26:17.731000+00:00,29.18,4.54,1.83,False,998.8,-1.9485294117647058,2025-09-27 11:56:17.731000+05:30,On
device_35,battery_bank,2025-09-27 06:26:13.793000+00:00,30.11,4.91,1.84,False,1080.2,0.0,2025-09-27 11:56:13.793000+05:30,On
device_35,battery_bank,2025-09-27 06:26:15.492000+00:00,29.43,5.47,2.08,False,1203.3999999999999,-0.40023543260741595,2025-09-27 11:56:15.492000+05:30,On
device_35,battery_bank,2025-09-27 06:26:16.621000+00:00,28.77,5.08,1.81,False,1117.6,-0.5845881310894598,2025-09-27 11:56:16.621000+05:30,On
device_36,battery_bank,2025-09-27 06:26:13.014000+00:00,30.27,4.26,2.07,False,937.1999999999999,0.0,2025-09-27 11:56:13.014000+05:30,On
device_36,battery_bank,2025-09-27 06:26:14.381000+00:00,28.53,4.61,2.16,False,1014.2,-1.272860277980979,2025-09-27 11:56:14.381000+05:30,On
device_36,battery_bank,2025-09-27 06:26:16.134000+00:00,30.66,5.11,1.99,False,1124.2,1.2150598973188815,2025-09-27 11:56:16.134000+05:30,On
device_36,battery_bank,2025-09-27 06:26:17.703000+00:00,31.68,4.64,2.04,False,1020.8,0.6500956022944548,2025-09-27 11:56:17.703000+05:30,On
device_37,battery_bank,2025-09-27 06:26:13.262000+00:00,29.34,4.26,2.05,False,937.1999999999999,0.0,2025-09-27 11:56:13.262000+05:30,On
device_37,battery_bank,2025-09-27 06:26:14.858000+00:00,28.42,5.53,2.17,False,1216.6000000000001,-0.5764411027568911,2025-09-27 11:56:14.858000+05:30,On
device_37,battery_bank,2025-09-27 06:26:15.804000+00:00,31.34,5.83,1.81,False,1282.6,3.086680761099364,2025-09-27 11:56:15.804000+05:30,On
device_37,battery_bank,2025-09-27 06:26:17.168000+00:00,30.74,5.33,1.83,False,1172.6,-0.4398826979472151,2025-09-27 11:56:17.168000+05:30,On
device_38,battery_bank,2025-09-27 06:26:13.757000+00:00,28.58,4.45,2.08,False,979.0,0.0,2025-09-27 11:56:13.757000+05:30,On
device_38,battery_bank,2025-09-27 06:26:14.861000+00:00,31.84,4.73,1.88,False,1040.6000000000001,2.952898550724639,2025-09-27 11:56:14.861000+05:30,On
device_38,battery_bank,2025-09-27 06:26:16.236000+00:00,31.04,4.33,1.8,False,952.6,-0.5818181818181823,2025-09-27 11:56:16.236000+05:30,On
device_38,battery_bank,2025-09-27 06:26:17.830000+00:00,31.41,4.79,1.88,False,1053.8,0.23212045169385256,2025-09-27 11:56:17.830000+05:30,On
device_39,battery_bank,2025-09-27 06:26:12.780000+00:00,31.85,5.15,2.04,False,1133.0,0.0,2025-09-27 11:56:12.780000+05:30,On
device_39,battery_bank,2025-09-27 06:26:14.248000+00:00,28.03,5.74,2.19,False,1262.8,-2.6021798365122617,2025-09-27 11:56:14.248000+05:30,On
device_39,battery_bank,2025-09-27 06:26:15.708000+00:00,31.22,4.29,2.14,False,943.8,2.1849315068493134,2025-09-27 11:56:15.708000+05:30,On
device_39,battery_bank,2025-09-27 06:26:16.647000+00:00,31.82,4.04,2.07,False,888.8,0.6389776357827491,2025-09-27 11:56:16.647000+05:30,On
device_4,pipe,2025-09-27 06:26:13.750000+00:00,30.47,5.41,2.12,True,1190.2,0.0,2025-09-27 11:56:13.750000+05:30,On
device_4,pipe,2025-09-27 06:26:14.414000+00:00,28.13,4.98,1.98,True,1095.6000000000001,-3.524096385542168,2025-09-27 11:56:14.414000+05:30,On
device_4,pipe,2025-09-27 06:26:15.880000+00:00,30.18,5.49,2.01,True,1207.8,1.3983628922237386,2025-09-27 11:56:15.880000+05:30,On
device_4,pipe,2025-09-27 06:26:16.956000+00:00,28.26,4.07,1.85,True,895.4000000000001,-1.78438661710037,2025-09-27 11:56:16.956000+05:30,On
device_40,battery_bank,2025-09-27 06:26:14.304000+00:00,28.93,5.56,1.87,False,1223.1999999999998,0.0,2025-09-27 11:56:14.304000+05:30,On
device_40,battery_bank,2025-09-27 06:26:15.247000+00:00,28.22,5.99,1.92,False,1317.8,-0.752916224814423,2025-09-27 11:56:15.247000+05:30,On
device_40,battery_bank,2025-09-27 06:26:16.713000+00:00,28.46,4.31,2.16,False,948.1999999999999,0.1637107776261951,2025-09-27 11:56:16.713000+05:30,On
device_40,battery_bank,2025-09-27 06:26:17.701000+00:00,28.25,5.86,2.04,False,1289.2,-0.21255060728745026,2025-09-27 11:56:17.701000+05:30,On
device_41,battery_bank,2025-09-27 06:26:14.506000+00:00,29.73,4.47,2.08,False,983.4,0.0,2025-09-27 11:56:14.506000+05:30,On
device_41,battery_bank,2025-09-27 06:26:16.156000+00:00,30.54,4.36,1.84,False,959.2,0.4909090909090902,2025-09-27 11:56:16.156000+05:30,On
device_41,battery_bank,2025-09-27 06:26:16.964000+00:00,31.11,5.62,1.88,False,1236.4,0.7054455445544557,2025-09-27 11:56:16.964000+05:30,On
device_41,battery_bank,2025-09-27 06:26:17.962000+00:00,28.5,5.64,2.06,False,1240.8,-2.6152304609218433,2025-09-27 11:56:17.962000+05:30,On
device_42,battery_bank,2025-09-27 06:26:13.132000+00:00,29.09,5.57,1.82,False,1225.4,0.0,2025-09-27 11:56:13.132000+05:30,On
device_42,battery_bank,2025-09-27 06:26:14.597000+00:00,31.08,5.92,2.09,False,1302.4,1.3583617747440262,2025-09-27 11:56:14.597000+05:30,On
device_42,battery_bank,2025-09-27 06:26:16.497000+00:00,31.2,4.77,2.01,False,1049.3999999999999,0.06315789473684263,2025-09-27 11:56:16.497000+05:30,On
device_42,battery_bank,2025-09-27 06:26:17.483000+00:00,31.68,4.8,1.93,False,1056.0,0.48681541582150145,2025-09-27 11:56:17.483000+05:30,On
device_43,battery_bank,2025-09-27 06:26:13.173000+00:00,31.23,5.66,2.09,False,1245.2,0.0,2025-09-27 11:56:13.173000+05:30,On
device_43,battery_bank,2025-09-27 06:26:14.504000+00:00,30.37,4.11,2.17,False,904.2,-0.6461307287753565,2025-09-27 11:56:14.504000+05:30,On
device_43,battery_bank,2025-09-27 06:26:16.017000+00:00,30.84,5.78,2.08,False,1271.6000000000001,0.31064111037673425,2025-09-27 11:56:16.017000+05:30,On
device_43,battery_bank,2025-09-27 06:26:17.281000+00:00,29.29,4.24,1.95,False,932.8000000000001,-1.2262658227848107,2025-09-27 11:56:17.281000+05:30,On
device_44,battery_bank,2025-09-27 06:26:13.489000+00:00,28.96,4.74,1.84,False,1042.8,0.0,2025-09-27 11:56:13.489000+05:30,On
device_44,battery_bank,2025-09-27 06:26:15.107000+00:00,30.15,4.59,2.13,False,1009.8,0.7354758961681073,2025-09-27 11:56:15.107000+05:30,On
device_44,battery_bank,2025-09-27 06:26:15.710000+00:00,29.72,5.91,2.15,False,1300.2,-0.7131011608623544,2025-09-27 11:56:15.710000+05:30,On
device_44,battery_bank,2025-09-27 06:26:16.413000+00:00,29.73,4.98,1.94,False,1095.6000000000001,0.014224751066858554,2025-09-27 11:56:16.413000+05:30,On
device_44,battery_bank,2025-09-27 06:26:17.222000+00:00,30.81,4.72,2.11,False,1038.3999999999999,1.3349814585908506,2025-09-27 11:56:17.222000+05:30,On
device_45,battery_bank,2025-09-27 06:26:12.817000+00:00,28.72,5.78,2.06,False,1271.6000000000001,0.0,2025-09-27 11:56:12.817000+05:30,On
device_45,battery_bank,2025-09-27 06:26:14.801000+00:00,31.02,4.31,1.89,False,948.1999999999999,1.1592741935483875,2025-09-27 11:56:14.801000+05:30,On
device_45,battery_bank,2025-09-27 06:26:15.848000+00:00,30.19,5.9,2.08,False,1298.0,-0.7927411652340003,2025-09-27 11:56:15.848000+05:30,On
device_45,battery_bank,2025-09-27 06:26:16.433000+00:00,29.28,5.58,2.0,False,1227.6,-1.5555555555555558,2025-09-27 11:56:16.433000+05:30,On
device_45,battery_bank,2025-09-27 06:26:17.319000+00:00,31.34,4.83,2.01,False,1062.6,2.3250564334085766,2025-09-27 11:56:17.319000+05:30,On
device_46,battery_bank,2025-09-27 06:26:13.126000+00:00,29.49,5.83,2.13,False,1282.6,0.0,2025-09-27 11:56:13.126000+05:30,On
device_46,battery_bank,2025-09-27 06:26:13.951000+00:00,29.55,5.88,2.14,False,1293.6,0.07272727272727549,2025-09-27 11:56:13.951000+05:30,On
